"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/15";"Nov/15";"Out/15";"Set/15";"Ago/15";"Jul/15";"Jun/15";"Mai/15";"Abr/15";"Mar/15";"Fev/15";"Jan/15";"Competência";"Data de atualização"
"UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (350648)";"Médico Hospitalar";"Pequeno";"71";"131";"   4,82";"   1,59";"   1,58";"   1,58";"   1,59";"   4,82";"   6,48";"   4,91";"   1,65";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A (335614)";"Médico Hospitalar";"Pequeno";"72";"72";"   4,74";"   4,41";"   7,42";"   6,81";"   6,96";"   4,74";"   4,01";"   6,48";"  10,61";"  16,46";"  13,33";"  11,81";"201507";"22/01/2016 16:40:10"
"PLANO ASSISTENCIAL SÃO LUCAS LTDA (363391)";"Médico Hospitalar";"Pequeno";"73";"68";"   4,73";"   4,55";"   6,86";"   9,22";"   6,99";"   4,73";"0,00";"   2,45";"   2,48";"   2,50";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"ASSOCIAÇÃO METROPOLITANA DE ASSISTÊNCIA À SAÚDE (418854)";"Médico Hospitalar";"Pequeno";"74";"48";"   4,47";"   7,93";"   3,37";"   3,36";"   2,79";"   4,47";"   3,37";"   2,27";"   0,56";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765)";"Médico Hospitalar";"Pequeno";"75";"194";"   4,42";"0,00";"0,00";"0,00";"   4,41";"   4,42";"   4,45";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"ITAGUAÍ SAÚDE LTDA. (416711)";"Médico Hospitalar";"Pequeno";"76";"36";"   4,35";"  10,05";"  10,41";"  11,20";"   4,07";"   4,35";"0,00";"0,00";"0,00";"   5,42";"   5,63";"   5,77";"201507";"22/01/2016 16:40:10"
"UNIMED ANGRA DOS REIS COOPERATIVA DE TRABALHO MEDICO (322547)";"Médico Hospitalar";"Pequeno";"77";"129";"   4,32";"   1,62";"   2,34";"   3,76";"   3,68";"   4,32";"   2,14";"   1,43";"0,00";"   0,71";"   0,70";"   2,12";"201507";"22/01/2016 16:40:10"
"PRONTO SOCORRO INFANTIL LUIZ FRANÇA LTDA. (407755)";"Médico Hospitalar";"Pequeno";"78";"";"   4,22";"";"";"";"";"   4,22";"   8,44";"  12,66";"  12,66";"  12,61";"  18,84";"  14,54";"201507";"22/01/2016 16:40:10"
"EVANGELICO SAUDE LTDA. (401480)";"Médico Hospitalar";"Pequeno";"79";"122";"   4,19";"   1,87";"   1,96";"0,00";"   4,19";"   4,19";"   4,20";"   2,13";"   2,14";"   4,30";"   4,29";"   4,34";"201507";"22/01/2016 16:40:10"
"PLAN MED ASSISTÊNCIA MÉDICA LTDA.-EPP (386898)";"Médico Hospitalar";"Pequeno";"80";"10";"   4,18";"  37,59";"  29,24";"0,00";"   4,18";"   4,18";"   4,18";"0,00";"   4,18";"   8,35";"   8,32";"   4,15";"201507";"22/01/2016 16:40:10"
"GARANTIA DE SAÚDE LTDA (343064)";"Médico Hospitalar";"Pequeno";"81";"74";"   4,15";"   4,30";"   3,88";"   3,41";"   4,64";"   4,15";"   4,87";"   1,90";"   1,98";"   2,07";"   3,51";"   3,54";"201507";"22/01/2016 16:40:10"
"UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO (314587)";"Médico Hospitalar";"Pequeno";"82";"194";"   4,09";"0,00";"0,00";"0,00";"   4,09";"   4,09";"   4,08";"   4,08";"   4,09";"   4,09";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL (378216)";"Médico Hospitalar";"Pequeno";"83";"56";"   4,05";"   6,23";"   3,09";"   6,15";"   4,07";"   4,05";"   1,01";"   1,00";"   1,98";"   0,99";"   0,98";"   0,97";"201507";"22/01/2016 16:40:10"
"BIO SAÚDE SERVIÇOS MÉDICOS LTDA (402966)";"Médico Hospitalar";"Pequeno";"84";"88";"   3,89";"   3,31";"   2,58";"   0,89";"   3,72";"   3,89";"   3,04";"   1,03";"   1,05";"   4,20";"   6,30";"   8,39";"201507";"22/01/2016 16:40:10"
"IRMANDADE NOSSA SENHORA DAS GRAÇAS (310891)";"Médico Hospitalar";"Pequeno";"85";"194";"   3,77";"0,00";"0,00";"   3,87";"   3,82";"   3,77";"   0,62";"   1,21";"   1,19";"   0,59";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO (362140)";"Médico Hospitalar";"Pequeno";"86";"128";"   3,76";"   1,64";"   1,63";"   1,62";"   2,69";"   3,76";"   2,68";"   1,61";"   0,54";"   0,54";"0,00";"   0,54";"201507";"22/01/2016 16:40:10"
"CENTRO MÉDICO FÁTIMA LTDA (408883)";"Médico Hospitalar";"Pequeno";"87";"41";"   3,76";"   8,84";"  10,61";"  12,55";"   5,52";"   3,76";"   3,81";"   5,81";"   5,90";"   2,00";"0,00";"   2,06";"201507";"22/01/2016 16:40:10"
"UNIMED DE SERTAOZINHO -  COOPERATIVA DE TRABALHO MÉDICO (344150)";"Médico Hospitalar";"Pequeno";"88";"63";"   3,75";"   4,90";"   3,87";"   2,86";"   2,83";"   3,75";"   5,62";"   4,65";"   2,74";"   1,80";"   2,68";"   4,55";"201507";"22/01/2016 16:40:10"
"HOSPITAL S.P. LTDA. (363189)";"Médico Hospitalar";"Pequeno";"89";"194";"   3,68";"0,00";"0,00";"0,00";"   3,66";"   3,68";"   3,67";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"MAPFRE SAÚDE LTDA (418951)";"Médico Hospitalar";"Pequeno";"90";"194";"   3,66";"0,00";"0,00";"0,00";"   3,59";"   3,66";"   3,76";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA (378038)";"Médico Hospitalar";"Pequeno";"91";"70";"   3,52";"   4,50";"   7,17";"   5,35";"   3,54";"   3,52";"   4,38";"   3,49";"   1,74";"   1,73";"   3,46";"   4,31";"201507";"22/01/2016 16:40:10"
"SOCIEDADE BENEFICENTE DEZOITO DE JULHO (413721)";"Médico Hospitalar";"Pequeno";"92";"126";"   3,46";"   1,73";"   1,73";"   3,46";"   3,46";"   3,46";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,72";"201507";"22/01/2016 16:40:10"
"PLASAC PLANO DE SAÚDE LTDA (306444)";"Médico Hospitalar";"Pequeno";"93";"152";"   3,46";"   1,11";"   1,13";"   3,43";"   3,46";"   3,46";"   1,15";"   1,15";"   1,15";"   1,14";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO (343153)";"Médico Hospitalar";"Pequeno";"94";"52";"   3,45";"   6,95";"   6,92";"   3,46";"0,00";"   3,45";"   3,44";"   3,44";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA (403962)";"Médico Hospitalar";"Pequeno";"95";"112";"   3,29";"   2,17";"   2,17";"   2,72";"   3,83";"   3,29";"   2,75";"   1,11";"   1,11";"   1,67";"   1,12";"   2,28";"201507";"22/01/2016 16:40:10"
"PLANO DE SAUDE ASES LTDA. (411582)";"Médico Hospitalar";"Pequeno";"96";"81";"   3,21";"   3,69";"   4,76";"   5,29";"   4,26";"   3,21";"   2,15";"   1,08";"   1,09";"   0,55";"   0,55";"   2,74";"201507";"22/01/2016 16:40:10"
"PLAMHEG PLANO DE ASSISTÊNCIA MEDICA E HOSPITALAR DO ESTADO DE GOIAS S/S LTDA (373141)";"Médico Hospitalar";"Pequeno";"97";"55";"   3,17";"   6,32";"   3,22";"   4,28";"   3,18";"   3,17";"   2,15";"   1,09";"   2,21";"   3,31";"   3,28";"   3,25";"201507";"22/01/2016 16:40:10"
"UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO (324175)";"Médico Hospitalar";"Pequeno";"98";"138";"   3,11";"   1,50";"   1,51";"   1,52";"   1,54";"   3,11";"   4,74";"   3,21";"   1,63";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS (410365)";"Médico Hospitalar";"Pequeno";"99";"194";"   3,09";"0,00";"   1,05";"   2,09";"   3,11";"   3,09";"   2,05";"   1,02";"0,00";"0,00";"   1,01";"   0,99";"201507";"22/01/2016 16:40:10"
"VIDA EMPRESARIAL OPERADORA DE PLANOS DE SAUDE LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (406210)";"Médico Hospitalar";"Pequeno";"100";"84";"   3,08";"   3,50";"   3,13";"   6,21";"   6,19";"   3,08";"   3,07";"   3,02";"   2,97";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"MATERMED ASSISTÊNCIA MÉDICA - EIRELI (335801)";"Médico Hospitalar";"Pequeno";"101";"194";"   3,00";"0,00";"0,00";"   1,00";"   2,02";"   3,00";"   2,98";"   1,98";"   0,99";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"FUNDAÇÃO DE ASSISTÊNCIA E PREVIDÊNCIA SOCIAL DO BNDES (339636)";"Médico Hospitalar";"Pequeno";"167";"194";"   0,91";"0,00";"0,00";"0,00";"   0,90";"   0,91";"   0,91";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"ASSOCIAÇÃO DE SAUDE DOS POLICIAIS E BOMBEIROS MILITARES DO ESPIRITO SANTO (357910)";"Médico Hospitalar";"Pequeno";"168";"172";"   0,90";"   0,89";"0,00";"0,00";"0,00";"   0,90";"   0,90";"   0,90";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO (365530)";"Médico Hospitalar";"Pequeno";"169";"174";"   0,87";"   0,86";"   0,86";"   0,86";"0,00";"   0,87";"   0,87";"   0,88";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA (360414)";"Médico Hospitalar";"Pequeno";"170";"175";"   0,86";"   0,86";"   0,86";"0,00";"0,00";"   0,86";"   0,86";"   0,85";"   0,85";"   0,85";"   0,84";"   0,83";"201507";"22/01/2016 16:40:10"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA (410110)";"Médico Hospitalar";"Pequeno";"171";"177";"   0,81";"   0,81";"   0,81";"   0,81";"   0,81";"   0,81";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,81";"201507";"22/01/2016 16:40:10"
"UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA. (343684)";"Médico Hospitalar";"Pequeno";"172";"104";"   0,79";"   2,37";"   2,37";"0,00";"   0,79";"   0,79";"   0,79";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO (355577)";"Médico Hospitalar";"Pequeno";"173";"194";"   0,78";"0,00";"0,00";"   0,79";"   0,79";"   0,78";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,30";"201507";"22/01/2016 16:40:10"
"SULMED - ASSISTÊNCIA MÉDICA LTDA (338346)";"Médico Hospitalar";"Pequeno";"174";"194";"   0,76";"0,00";"   0,78";"   1,55";"   1,54";"   0,76";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA (317896)";"Médico Hospitalar";"Pequeno";"175";"110";"   0,75";"   2,23";"   2,24";"   0,75";"   0,75";"   0,75";"   0,76";"   1,54";"   0,77";"   1,53";"   1,55";"   1,58";"201507";"22/01/2016 16:40:10"
"A.P.S ASSISTÊNCIA PERSONALIZADA À SAÚDE LTDA (406708)";"Médico Hospitalar";"Pequeno";"176";"181";"   0,72";"   0,72";"   0,71";"   0,71";"   0,72";"   0,72";"0,00";"   0,71";"   0,71";"   0,71";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"PLAMER PLANO MEDICO RESENDE LTDA (324299)";"Médico Hospitalar";"Pequeno";"177";"194";"   0,71";"0,00";"   0,71";"   1,43";"   1,43";"   0,71";"0,00";"0,00";"   1,42";"   1,41";"   1,41";"   0,70";"201507";"22/01/2016 16:40:10"
"UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA. (355593)";"Médico Hospitalar";"Pequeno";"178";"178";"   0,70";"   0,79";"   1,51";"   2,18";"   1,42";"   0,70";"   0,71";"   0,71";"   0,71";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"MULTICLINICA SERVICOS DE SAUDE LTDA (354554)";"Médico Hospitalar";"Pequeno";"179";"144";"   0,69";"   1,30";"   1,97";"   1,34";"   1,35";"   0,69";"   0,71";"0,00";"   0,73";"   1,46";"   1,46";"   0,73";"201507";"22/01/2016 16:40:10"
"BENEFICENCIA NIPO-BRASILEIRA DA AMAZONIA (384054)";"Médico Hospitalar";"Pequeno";"200";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO (371106)";"Médico Hospitalar";"Médio";"230";"204";"0,00";"   0,41";"   0,41";"   0,41";"   0,41";"0,00";"   0,20";"   0,20";"   0,20";"0,00";"0,00";"   0,21";"201507";"22/01/2016 16:40:10"
"ASSOCIAÇÃO BENEFICENTE CATÓLICA (322326)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO (322831)";"Médico Hospitalar";"Médio";"230";"129";"0,00";"   1,18";"   1,13";"   0,82";"   0,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"SERPRAM - SERVIÇO DE PRESTAÇÃO DE ASSISTÊNCIA MÉDICO-HOSPITALAR S.A. (306649)";"Médico Hospitalar";"Médio";"230";"220";"0,00";"   0,22";"   0,66";"   0,66";"   0,44";"0,00";"   0,22";"   0,66";"   0,66";"   0,66";"   0,22";"   0,66";"201507";"22/01/2016 16:40:10"
"UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO (345598)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,51";"   0,51";"   0,77";"   0,26";"   0,26";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED PIRAQUEAÇU COOPERATIVA DE TRABALHO MÉDICO (385751)";"Médico Hospitalar";"Médio";"230";"196";"0,00";"   0,46";"   0,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"PRONTOMED PLANOS DE SAÚDE LTDA (301728)";"Médico Hospitalar";"Médio";"230";"184";"0,00";"   0,53";"   0,27";"0,00";"0,00";"0,00";"0,00";"   0,28";"   0,28";"   0,57";"   0,29";"   0,29";"201507";"22/01/2016 16:40:10"
"UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO (334154)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"   0,98";"   0,97";"   0,96";"0,00";"0,00";"   0,45";"   0,44";"   0,44";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"VERA CRUZ ASSOCIAÇÃO DE SAÚDE (360481)";"Médico Hospitalar";"Médio";"230";"179";"0,00";"   0,59";"   0,59";"   0,29";"0,00";"0,00";"   0,29";"   0,29";"   0,29";"   0,29";"   0,29";"   0,29";"201507";"22/01/2016 16:40:10"
"UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO (347108)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,46";"   0,46";"   0,91";"   0,45";"   0,44";"201507";"22/01/2016 16:40:10"
"UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA. (331651)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,35";"   0,35";"   0,35";"201507";"22/01/2016 16:40:10"
"WMS SUPERMERCADOS DO BRASIL LTDA (345628)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,25";"201507";"22/01/2016 16:40:10"
"FUNDAÇÃO FIAT SAÚDE E BEM ESTAR (418285)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"   0,17";"   0,16";"   0,16";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,15";"   0,15";"201507";"22/01/2016 16:40:10"
"UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311375)";"Médico Hospitalar";"Médio";"230";"101";"0,00";"   1,61";"   2,25";"   1,93";"   0,65";"0,00";"   0,33";"   0,33";"   0,65";"   0,64";"   0,64";"   0,64";"201507";"22/01/2016 16:40:10"
"COOPERATIVA DE TRABALHO MÉDICO DE SÃO LUÍS LTDA. - UNIMED DE SÃO LUÍS (338559)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,23";"   0,69";"   0,69";"   0,46";"201507";"22/01/2016 16:40:10"
"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO (349534)";"Médico Hospitalar";"Médio";"230";"192";"0,00";"   0,47";"   0,53";"   0,61";"   0,31";"0,00";"   0,30";"   0,30";"   0,30";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"SOCIEDADE COOPERATIVA CRUZEIRO - OPERADORA DE PLANOS DE SAUDE SOCIEDADE COOPERATIVA - EM LIQUIDAÇÃO EXTRAJUDICIAL (356107)";"Médico Hospitalar";"Médio";"230";"102";"0,00";"   1,60";"   1,60";"   0,40";"0,00";"0,00";"0,00";"   0,80";"   0,79";"   0,79";"   0,40";"   0,39";"201507";"22/01/2016 16:40:10"
"FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST (330809)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO (351407)";"Médico Hospitalar";"Médio";"230";"201";"0,00";"   0,43";"   0,64";"   0,64";"   0,42";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (357022)";"Médico Hospitalar";"Médio";"230";"190";"0,00";"   0,48";"   0,48";"   0,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO (347655)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,42";"   0,84";"   0,84";"   0,42";"201507";"22/01/2016 16:40:10"
"UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (325031)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,33";"   0,33";"201507";"22/01/2016 16:40:10"
"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344)";"Médico Hospitalar";"Médio";"230";"189";"0,00";"   0,48";"   1,43";"   1,43";"   0,95";"0,00";"0,00";"0,00";"0,00";"   0,48";"   0,48";"   0,48";"201507";"22/01/2016 16:40:10"
"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA (345091)";"Médico Hospitalar";"Médio";"230";"208";"0,00";"   0,37";"   0,74";"   0,37";"   0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE (320820)";"Médico Hospitalar";"Médio";"230";"192";"0,00";"   0,53";"   0,52";"   0,51";"   0,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,49";"201507";"22/01/2016 16:40:10"
"SANTA CASA DE MISERICÓRDIA DE BARRETOS (390178)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"   0,34";"   0,34";"   0,34";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,34";"   0,34";"201507";"22/01/2016 16:40:10"
"UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO (348244)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,70";"   0,70";"   0,70";"201507";"22/01/2016 16:40:10"
"UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO (362573)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,27";"   0,27";"   0,53";"   0,53";"   0,79";"   0,52";"201507";"22/01/2016 16:40:10"
"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033)";"Médico Hospitalar";"Médio";"230";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"MASSA FALIDA DE MINAS CENTER MED LTDA  (411086)";"Médico Hospitalar";"Pequeno";"1";"2";" 628,61";" 328,64";" 469,48";"#######";" 815,62";" 628,61";" 320,72";" 228,78";" 137,94";" 143,14";" 116,51";" 149,65";"201507";"22/01/2016 16:40:10"
"VIVA PLANOS DE SAÚDE LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (412791)";"Médico Hospitalar";"Pequeno";"2";"1";" 277,95";" 371,56";" 445,33";" 441,20";" 347,98";" 277,95";" 243,67";" 356,98";" 412,30";" 519,07";" 416,15";" 331,56";"201507";"22/01/2016 16:40:10"
"MASSA FALIDA DE UNIÃO HOSPITALAR OPERADORA DE PLANOS DE SAÚDE LTDA (413780)";"Médico Hospitalar";"Pequeno";"3";"";"  91,74";"";"";"";"  86,99";"  91,74";" 150,49";" 170,89";" 157,38";" 110,04";"  71,84";"  67,00";"201507";"22/01/2016 16:40:10"
"CLIMESA CLÍNICA MÉDICA SANTANA LTDA (342955)";"Médico Hospitalar";"Pequeno";"4";"12";"  91,19";"  31,06";"  30,86";"  91,93";"  91,28";"  91,19";"  60,79";"  60,79";"  30,40";"0,00";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"COOPERATIVA MÉDICA CAMPINAS - COOPERMECA (336432)";"Médico Hospitalar";"Pequeno";"5";"21";"  71,94";"  21,58";"  14,39";"  14,39";"  43,17";"  71,94";"  57,55";"  35,97";"  14,39";"  14,39";"  14,39";"  14,39";"201507";"22/01/2016 16:40:10"
"MASSA FALIDA DE ÔMEGA  SAÚDE - OPERADORA DE PLANOS DE SAÚDE LTDA (358126)";"Médico Hospitalar";"Pequeno";"6";"";"  65,36";"";"";"";"  69,46";"  65,36";"  48,51";"  41,94";"  43,45";"  33,86";"  23,86";"  23,68";"201507";"22/01/2016 16:40:10"
"MEDICAL BRASIL ASSISTÊNCIA MÉDICA LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (419320)";"Médico Hospitalar";"Pequeno";"7";"6";"  57,36";"  51,64";"  29,21";"0,00";"  29,07";"  57,36";"";"";"";"";"";"";"201507";"22/01/2016 16:40:10"
"UNIMED DE JEQUIÉ COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (321036)";"Médico Hospitalar";"Pequeno";"8";"7";"  56,36";"  44,74";"  65,12";"  73,56";"  71,60";"  56,36";"  22,96";"  11,70";"  13,59";"  26,55";"  21,76";"  13,09";"201507";"22/01/2016 16:40:10"
"CPS PLANOS DE SAÚDE LTDA - EPP (415570)";"Médico Hospitalar";"Pequeno";"9";"194";"  50,25";"0,00";"0,00";"  21,54";"  21,54";"  50,25";"  28,72";"  28,72";"  14,36";"  14,36";"  28,72";"  14,36";"201507";"22/01/2016 16:40:10"
"POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA (316903)";"Médico Hospitalar";"Pequeno";"10";"194";"  47,85";"0,00";"  47,85";"  47,85";"  95,69";"  47,85";"  47,85";"  47,85";"  47,85";"  47,85";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"PRONTOMED ASSISTÊNCIA MEDICA LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL (403849)";"Médico Hospitalar";"Pequeno";"11";"15";"  43,61";"  27,65";"  25,07";"  31,19";"  26,99";"  43,61";"  47,09";"  78,38";"  67,87";"  78,86";"  56,05";" 100,07";"201507";"22/01/2016 16:40:10"
"BIOLIFE SAUDE OPERADORA DE PLANOS DE SAUDE LTDA (419311)";"Médico Hospitalar";"Pequeno";"12";"3";"  42,95";"  64,98";"  86,77";" 130,15";"  64,79";"  42,95";"  45,21";"  74,14";"  81,89";"  29,94";"0,00";"0,00";"201507";"22/01/2016 16:40:10"
"MEDLINE ASSISTENCIA MÉDICA LTDA (413241)";"Médico Hospitalar";"Pequeno";"13";"194";"  37,69";"0,00";"  12,56";"  37,69";"  37,69";"  37,69";"  25,13";"  25,13";"  37,69";" 175,88";" 188,44";" 276,38";"201507";"22/01/2016 16:40:10"
"COOPERATIVA DE USUÁRIOS ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA - VIVAMED SAÚDE (314170)";"Médico Hospitalar";"Pequeno";"14";"28";"  37,34";"  14,54";"  15,00";"  32,47";"  38,60";"  37,34";"  26,63";"  67,70";"  85,27";"  94,33";"  46,82";"  26,30";"201507";"22/01/2016 16:40:10"
"TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL (316849)";"Médico Hospitalar";"Pequeno";"15";"35";"  33,81";"  10,14";"  13,52";"  23,66";"  23,66";"  33,81";"  20,28";"  20,28";"  10,14";"  10,14";"   3,38";"   6,76";"201507";"22/01/2016 16:40:10"
"MASSA FALIDA DE SOSAUDE ASSISTÊNCIA MÉDICO HOSPITALAR LTDA (410926)";"Médico Hospitalar";"Pequeno";"16";"";"  33,24";"";"";"";"";"  33,24";"  46,15";" 158,12";" 263,61";" 248,37";" 251,79";" 423,36";"201507";"22/01/2016 16:40:10"
