"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/18";"Nov/18";"Out/18";"Set/18";"Ago/18";"Jul/18";"Jun/18";"Mai/18";"Abr/18";"Mar/18";"Fev/18";"Jan/18";"Competência";"Data de atualização"
"DELFHI PLANOS ODONTOLÓGICOS LTDA (421081)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"201807";"16/01/2019 04:16:57"
"MAIS SAÚDE PLANO DE SAÚDE LTDA (415065)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA (416410)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CENTRO DE DIAGNOSTICO E TRATAMENTO ODONTOLOGICO LTDA (411426)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOLÓGICA SERVIÇOS DE SAÚDE ORAL LTDA (416614)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOCLINICA RCC LTDA. S/S (418111)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA. (351628)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTO JARAGUÁ LTDA (312321)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA (378941)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"VIEIRA ASSISTÊNCIA ODONTOLÓGICA LTDA (419915)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (417831)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL (416177)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,45";"   1,46";"   1,46";"201807";"16/01/2019 04:16:57"
"UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE (303291)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CEORP - CENTRO ODONTOLOGICO LTDA (401871)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA (350630)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PREV-SYSTEM EIRELI EPP (401609)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,19";"   2,18";"   2,16";"0,00";"201807";"16/01/2019 04:16:57"
"BACCIN BONONI ODONTOLOGIA LTDA (417700)";"Odontológica";"Pequeno";"14";"";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CDA - ASSISTÊNCIA ODONTOLÓGICA LTDA - EPP (415952)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ORAL SAÚDE DE IBITINGA SERVIÇOS ODONTOLÓGICOS S/S LTDA (366510)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE RONDONIA COOPERATIVA LTDA. (336025)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"LITORAL CONVÊNIOS E CREDENCIAMENTO ODONTOLÓGICO LTDA ME (418358)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"MULTI - BUCAL ODONTOLOGIA LTDA - EPP (351351)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"INTEGRAL SERVIÇOS ODONTOLÓGICOS LTDA. (359394)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PRÓ ODONTO ASSISTENCIA ODONTOLOGICA LTDA (400106)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"NEWKLIN ODONTOCLÍNICA LTDA. ME. (415057)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA (347477)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA. (344095)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,93";"   5,90";"   5,86";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA (401919)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CUNHA ODONTOLOGIA LTDA (416959)";"Odontológica";"Pequeno";"14";"4";"0,00";"   1,83";"   1,84";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA (359726)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA (347302)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO VALE DO SINOS COOPERATIVA ODONTOLÓGICA LTDA (406295)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOLOGYC SYSTEM CONVÊNIO ODONTOLOGICO LTDA (416461)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"IGM OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (419745)";"Odontológica";"Pequeno";"14";"2";"0,00";"   4,85";"   4,85";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA (419729)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA (350770)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"J.E. ODONTOQUALITY S/S LTDA (418536)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA (369462)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA (400556)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415871)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA. (412830)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA (367966)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA (315818)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PLANODENTE LTDA. (416517)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"OPERADORA DE PLANOS ODONTOLÓGICOS ODONTOCLÍNICA LTDA (420743)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PARRA ODONTOLOGIA LTDA (415782)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PREV  ASSISTÊNCIA ODONTOLÓGICA - EIRELI (335410)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA INTEGRADA LTDA (313891)";"Odontológica";"Pequeno";"14";"7";"0,00";"   1,27";"   1,31";"   1,36";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM (349291)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"IDEAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA. (414921)";"Odontológica";"Pequeno";"14";"3";"0,00";"   2,56";"   7,75";"   5,08";"   5,11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   7,59";"201807";"16/01/2019 04:16:57"
"UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO (308277)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,34";"   1,34";"   1,35";"201807";"16/01/2019 04:16:57"
"DENTAL PLAN - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA. ME (415804)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"IDENTAL ASSISTÊNCIA ODONTOLÓGICA LTDA - ME (414557)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOBASE PLANOS DE SAUDE LTDA. (344486)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,52";"   1,51";"   1,50";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA (417114)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CLINICA ODONTOLOGICA ODONTOPLAN LTDA (410071)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA. (413933)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,94";"   0,94";"   0,94";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"MACIEL & MACIEL ASSISTÊNCIA ODONTOLÓGICA LTDA (416835)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA (356301)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,02";"   1,02";"   1,01";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA (383929)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIVERSAL PLANO ODONTOLOGICO LTDA (413348)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA (353752)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"MATTOS ODONTOLOGIA LTDA (329967)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"INVEST ORAL PLANO ODONTOLÓGICO LTDA. (416240)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   7,79";"  15,59";"  15,59";"   7,79";"0,00";"201807";"16/01/2019 04:16:57"
"USODONTO PLANOS DE SAÚDE LTDA (419061)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA (350290)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"SAÚDE É TUDO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415171)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  15,03";"  15,04";"  15,04";"201807";"16/01/2019 04:16:57"
"ODONTO QUALIT SERVIÇOS ODONTOLÓGICOS LTDA (416347)";"Odontológica";"Pequeno";"14";"1";"0,00";"   5,64";"   8,66";"   2,86";"   2,81";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA (417149)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"NUCLEO ASSISTENCIA ODONTOLOGICA LTDA (359866)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA (382655)";"Odontológica";"Pequeno";"14";"18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO (306193)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA (327093)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"SÓ ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (416878)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS (344583)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA (343919)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA (362824)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA (362735)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ORALPLANOS ASSISTÊNCIA ODONTOLÓGICA LTDA ME (419656)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA. (411728)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"DENTAL MASTER LTDA - EPP (413747)";"Odontológica";"Pequeno";"14";"18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,02";"   1,04";"   1,05";"0,00";"   0,54";"201807";"16/01/2019 04:16:57"
"SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA (402095)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE NOVA IGUAÇU COOPERATIVA ODONTOLÓGICA (411701)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PREST ODONTO LTDA (384844)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA (405931)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"PRUDENT PLANOS ODONTOLOGICOS S/S LTDA (416151)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO (314871)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE RORAIMA - COOPERATIVA DE TRABALHO ODONTOLÓGICO (418242)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT. (347183)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,97";"   0,97";"   0,97";"201807";"16/01/2019 04:16:57"
"DENTALMASTER COMÉRCIO DE PLANOS ODONTOLÓGICOS LTDA (401463)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"DENTAL CARE ASSISTÊNCIA ODONTOLÓGICA LTDA (420239)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ORAL SAÚDE CLÍNICA ODONTOLÓGICA LTDA. (311693)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"JLM ASSISTÊNCIA ODONTOLÓGICA LTDA (416215)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"ODONTOMAIS SERVIÇOS ODONTOLÓGICOS LTDA - ME (419184)";"Odontológica";"Pequeno";"14";"12";"0,00";"   0,66";"   0,71";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
"UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO (414891)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201807";"16/01/2019 04:16:57"
