"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/19";"Nov/19";"Out/19";"Set/19";"Ago/19";"Jul/19";"Jun/19";"Mai/19";"Abr/19";"Mar/19";"Fev/19";"Jan/19";"Competência";"Data de atualização"
"UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO (344885)";"Médico Hospitalar";"Grande";"9";"9";"   7,78";"   8,95";"   9,89";"   9,28";"   8,25";"   8,21";"   7,78";"   7,17";"   6,25";"   5,84";"   5,30";"   4,87";"201906";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO (314218)";"Médico Hospitalar";"Grande";"10";"14";"   7,66";"   7,90";"   7,08";"   7,70";"   6,84";"   7,37";"   7,66";"   8,54";"   8,24";"   7,92";"   6,74";"   5,63";"201906";"13/01/2020 21:44:43"
"JARDIM AMÉRICA SAÚDE LTDA. (414450)";"Médico Hospitalar";"Grande";"11";"5";"   7,59";"  12,67";"  10,68";"   7,64";"   6,67";"   6,48";"   7,59";"   8,08";"   8,11";"   7,97";"   7,38";"   7,55";"201906";"13/01/2020 21:44:43"
"BRADESCO SAÚDE S.A. (005711)";"Médico Hospitalar";"Grande";"12";"12";"   7,32";"   8,16";"   8,77";"   8,67";"   8,18";"   7,86";"   7,32";"   7,18";"   7,22";"   8,61";"   9,14";"   9,70";"201906";"13/01/2020 21:44:43"
"AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A. (326305)";"Médico Hospitalar";"Grande";"13";"8";"   7,21";"  11,33";"  10,70";"   9,39";"   8,38";"   7,96";"   7,21";"   6,60";"   6,21";"   6,19";"   5,73";"   5,25";"201906";"13/01/2020 21:44:43"
"CAIXA ECONÔMICA FEDERAL (312924)";"Médico Hospitalar";"Grande";"14";"23";"   7,13";"   5,75";"   7,01";"   8,08";"   7,68";"   7,21";"   7,13";"   7,89";"   7,42";"   6,50";"   5,41";"   4,50";"201906";"13/01/2020 21:44:43"
"GREEN LINE SISTEMA DE SAÚDE S.A (325074)";"Médico Hospitalar";"Grande";"15";"2";"   7,12";"  14,59";"  15,22";"  14,40";"  10,87";"   8,63";"   7,12";"   6,61";"   6,44";"   6,15";"   5,81";"   5,12";"201906";"13/01/2020 21:44:43"
"MEDISANITAS BRASIL ASSISTÊNCIA INTEGRAL À SAÚDE S/A. (348520)";"Médico Hospitalar";"Grande";"16";"19";"   6,66";"   6,29";"   6,81";"   6,69";"   6,92";"   6,87";"   6,66";"   6,09";"   5,58";"   5,24";"   4,77";"   4,41";"201906";"13/01/2020 21:44:43"
"GEAP AUTOGESTÃO EM SAÚDE (323080)";"Médico Hospitalar";"Grande";"17";"1";"   6,57";"  15,12";"  14,71";"  12,72";"  10,66";"   8,56";"   6,57";"   6,15";"   5,95";"   5,68";"   5,57";"   4,91";"201906";"13/01/2020 21:44:43"
"GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA (309222)";"Médico Hospitalar";"Grande";"18";"22";"   6,39";"   6,00";"   6,93";"   7,02";"   6,84";"   6,90";"   6,39";"   6,01";"   4,89";"   4,67";"   4,32";"   4,29";"201906";"13/01/2020 21:44:43"
"VISION MED ASSISTÊNCIA MÉDICA LTDA (403911)";"Médico Hospitalar";"Grande";"19";"18";"   6,25";"   6,75";"   7,14";"   7,51";"   6,93";"   6,77";"   6,25";"   5,13";"   4,41";"   4,43";"   4,82";"   4,60";"201906";"13/01/2020 21:44:43"
"UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA (343731)";"Médico Hospitalar";"Grande";"20";"16";"   6,24";"   7,49";"   8,65";"   9,85";"   9,19";"   8,13";"   6,24";"   5,60";"   5,30";"   5,75";"   5,26";"   4,54";"201906";"13/01/2020 21:44:43"
"SUL AMERICA COMPANHIA DE SEGURO SAÚDE (006246)";"Médico Hospitalar";"Grande";"21";"17";"   6,20";"   7,22";"   8,37";"   8,78";"   8,33";"   7,41";"   6,20";"   5,77";"   5,55";"   5,63";"   5,48";"   5,17";"201906";"13/01/2020 21:44:43"
"UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA. (317144)";"Médico Hospitalar";"Grande";"22";"20";"   5,96";"   6,22";"   7,27";"   7,62";"   7,02";"   6,34";"   5,96";"   5,00";"   4,67";"   4,70";"   5,47";"   5,59";"201906";"13/01/2020 21:44:43"
"UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO (357391)";"Médico Hospitalar";"Grande";"23";"25";"   5,83";"   5,44";"   5,51";"   5,03";"   5,41";"   5,75";"   5,83";"   5,22";"   5,11";"   4,84";"   4,74";"   4,41";"201906";"13/01/2020 21:44:43"
"FUNDAÇÃO SAÚDE ITAÚ (312126)";"Médico Hospitalar";"Grande";"24";"35";"   5,40";"   4,03";"   4,08";"   4,14";"   4,06";"   4,92";"   5,40";"   5,95";"   5,19";"   5,24";"   4,88";"   4,50";"201906";"13/01/2020 21:44:43"
"PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA (302147)";"Médico Hospitalar";"Grande";"25";"27";"   5,15";"   4,90";"   5,18";"   4,78";"   4,51";"   4,76";"   5,15";"   5,35";"   5,11";"   4,75";"   4,52";"   4,50";"201906";"13/01/2020 21:44:43"
"UNIMED SEGUROS SAÚDE S/A (000701)";"Médico Hospitalar";"Grande";"26";"30";"   4,98";"   4,75";"   5,20";"   5,40";"   5,29";"   5,01";"   4,98";"   4,59";"   4,41";"   3,93";"   3,69";"   3,43";"201906";"13/01/2020 21:44:43"
"UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO (360449)";"Médico Hospitalar";"Grande";"27";"21";"   4,87";"   6,05";"   6,43";"   6,36";"   5,53";"   5,27";"   4,87";"   4,81";"   4,87";"   4,78";"   5,31";"   5,03";"201906";"13/01/2020 21:44:43"
"POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS (419133)";"Médico Hospitalar";"Grande";"28";"13";"   4,85";"   7,94";"   8,51";"   6,66";"   5,76";"   4,73";"   4,85";"   6,44";"   7,50";"   8,33";"   7,94";"   8,63";"201906";"13/01/2020 21:44:43"
"UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS (319996)";"Médico Hospitalar";"Grande";"29";"39";"   4,71";"   3,40";"   3,73";"   3,83";"   3,64";"   3,98";"   4,71";"   5,21";"   5,97";"   5,30";"   5,11";"   4,15";"201906";"13/01/2020 21:44:43"
"UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS (304701)";"Médico Hospitalar";"Grande";"30";"34";"   4,61";"   4,04";"   4,17";"   4,14";"   4,25";"   4,34";"   4,61";"   5,33";"   5,35";"   5,12";"   3,61";"   3,02";"201906";"13/01/2020 21:44:43"
"SÃO FRANCISCO SISTEMAS DE SAÚDE SOCIEDADE EMPRESÁRIA LIMITADA (302091)";"Médico Hospitalar";"Grande";"31";"24";"   4,59";"   5,48";"   5,44";"   5,36";"   4,71";"   4,68";"   4,59";"   4,90";"   4,43";"   4,16";"   3,41";"   2,86";"201906";"13/01/2020 21:44:43"
"SOBAM CENTRO MÉDICO HOSPITALAR S.A. (326500)";"Médico Hospitalar";"Grande";"32";"38";"   4,37";"   3,41";"   3,39";"   3,39";"   2,50";"   3,13";"   4,37";"   4,64";"   3,84";"   2,70";"   2,27";"   2,11";"201906";"13/01/2020 21:44:43"
"PETRÓLEO BRASILEIRO S.A.-PETROBRAS (366871)";"Médico Hospitalar";"Grande";"33";"32";"   4,30";"   4,30";"   5,23";"   4,74";"   4,84";"   4,00";"   4,30";"   3,90";"   4,62";"   5,19";"   5,59";"   5,69";"201906";"13/01/2020 21:44:43"
"UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO (327689)";"Médico Hospitalar";"Grande";"34";"48";"   4,29";"   2,78";"   3,16";"   3,73";"   4,30";"   4,62";"   4,29";"   4,13";"   3,96";"   3,55";"   2,90";"   2,26";"201906";"13/01/2020 21:44:43"
"UNIMED DE SANTOS COOP DE TRAB MEDICO (355721)";"Médico Hospitalar";"Grande";"35";"29";"   4,23";"   4,75";"   5,00";"   4,68";"   3,77";"   3,56";"   4,23";"   4,33";"   4,20";"   3,31";"   3,43";"   3,67";"201906";"13/01/2020 21:44:43"
"NOTRE DAME INTERMÉDICA SAÚDE S.A. (359017)";"Médico Hospitalar";"Grande";"36";"28";"   4,10";"   4,81";"   5,19";"   4,95";"   4,42";"   4,16";"   4,10";"   4,21";"   4,22";"   4,10";"   3,84";"   3,47";"201906";"13/01/2020 21:44:43"
"SUL AMÉRICA SERVIÇOS DE SAÚDE S.A. (416428)";"Médico Hospitalar";"Grande";"37";"33";"   4,06";"   4,19";"   4,68";"   5,08";"   5,20";"   4,91";"   4,06";"   3,97";"   3,84";"   4,49";"   4,26";"   3,78";"201906";"13/01/2020 21:44:43"
"UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO (331872)";"Médico Hospitalar";"Grande";"38";"37";"   3,85";"   3,45";"   3,91";"   3,63";"   3,65";"   3,47";"   3,85";"   3,93";"   4,39";"   4,03";"   3,69";"   2,88";"201906";"13/01/2020 21:44:43"
"UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO (303976)";"Médico Hospitalar";"Grande";"39";"52";"   3,59";"   2,61";"   2,91";"   3,02";"   3,25";"   3,41";"   3,59";"   3,29";"   2,57";"   2,15";"   2,19";"   2,27";"201906";"13/01/2020 21:44:43"
"UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO (382876)";"Médico Hospitalar";"Grande";"40";"36";"   3,40";"   4,02";"   4,74";"   4,29";"   4,30";"   3,35";"   3,40";"   3,44";"   3,26";"   3,67";"   2,98";"   2,76";"201906";"13/01/2020 21:44:43"
"UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO (342084)";"Médico Hospitalar";"Grande";"41";"43";"   3,31";"   3,16";"   3,06";"   2,98";"   3,31";"   3,50";"   3,31";"   3,13";"   2,93";"   2,58";"   2,14";"   2,04";"201906";"13/01/2020 21:44:43"
"UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS (312720)";"Médico Hospitalar";"Grande";"42";"49";"   3,28";"   2,76";"   2,64";"   1,89";"   1,96";"   2,74";"   3,28";"   3,12";"   2,62";"   1,96";"   2,02";"   1,95";"201906";"13/01/2020 21:44:43"
"OMINT SERVIÇOS DE SAÚDE LTDA. (359661)";"Médico Hospitalar";"Grande";"43";"42";"   3,24";"   3,27";"   1,99";"   2,62";"   2,74";"   3,64";"   3,24";"   3,45";"   3,48";"   3,68";"   4,06";"   4,07";"201906";"13/01/2020 21:44:43"
"UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO (343889)";"Médico Hospitalar";"Grande";"44";"45";"   3,23";"   3,05";"   3,47";"   3,71";"   3,41";"   3,34";"   3,23";"   3,13";"   3,02";"   2,87";"   2,63";"   2,54";"201906";"13/01/2020 21:44:43"
"MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A. (333689)";"Médico Hospitalar";"Grande";"45";"44";"   3,18";"   3,10";"   3,92";"   3,74";"   3,56";"   3,13";"   3,18";"   3,11";"   3,06";"   3,12";"   3,06";"   3,05";"201906";"13/01/2020 21:44:43"
"UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO (312851)";"Médico Hospitalar";"Grande";"46";"53";"   3,14";"   2,46";"   2,56";"   2,65";"   3,32";"   3,22";"   3,14";"   3,04";"   2,86";"   2,68";"   1,82";"   2,18";"201906";"13/01/2020 21:44:43"
"HAPVIDA ASSISTENCIA MEDICA LTDA (368253)";"Médico Hospitalar";"Grande";"47";"40";"   2,97";"   3,39";"   3,92";"   4,03";"   3,52";"   3,14";"   2,97";"   3,13";"   3,29";"   3,26";"   3,06";"   2,87";"201906";"13/01/2020 21:44:43"
"UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO (335592)";"Médico Hospitalar";"Grande";"48";"26";"   2,96";"   5,40";"   5,99";"   5,74";"   4,28";"   3,84";"   2,96";"   3,24";"   2,90";"   3,56";"   3,35";"   4,00";"201906";"13/01/2020 21:44:43"
"CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA (340782)";"Médico Hospitalar";"Grande";"49";"41";"   2,61";"   3,31";"   3,11";"   2,27";"   2,26";"   2,31";"   2,61";"   3,43";"   3,80";"   3,55";"   2,56";"   2,38";"201906";"13/01/2020 21:44:43"
"UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO (335100)";"Médico Hospitalar";"Grande";"50";"46";"   2,41";"   2,91";"   3,08";"   3,48";"   3,37";"   3,45";"   2,41";"   2,57";"   2,39";"   2,43";"   1,71";"   1,27";"201906";"13/01/2020 21:44:43"
"UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS (315729)";"Médico Hospitalar";"Grande";"51";"50";"   2,39";"   2,69";"   2,36";"   1,68";"   1,54";"   1,97";"   2,39";"   2,66";"   2,24";"   1,96";"   1,48";"   1,69";"201906";"13/01/2020 21:44:43"
"UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO (321044)";"Médico Hospitalar";"Grande";"52";"47";"   2,33";"   2,81";"   3,79";"   3,89";"   3,84";"   2,88";"   2,33";"   2,69";"   3,13";"   3,27";"   2,41";"   1,98";"201906";"13/01/2020 21:44:43"
"UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO (371254)";"Médico Hospitalar";"Grande";"53";"57";"   2,23";"   2,06";"   2,64";"   2,43";"   2,01";"   1,58";"   2,23";"   2,51";"   3,01";"   2,94";"   3,22";"   3,22";"201906";"13/01/2020 21:44:43"
"CENTRO CLÍNICO GAÚCHO LTDA (392804)";"Médico Hospitalar";"Grande";"54";"31";"   2,21";"   4,40";"   4,63";"   4,23";"   3,22";"   2,63";"   2,21";"   2,15";"   2,14";"   1,79";"   1,44";"   0,98";"201906";"13/01/2020 21:44:43"
"MEMORIAL SAUDE LTDA (373010)";"Médico Hospitalar";"Grande";"55";"56";"   2,18";"   2,08";"   2,64";"   2,28";"   1,92";"   2,01";"   2,18";"   2,13";"   1,84";"   1,70";"   1,71";"   1,73";"201906";"13/01/2020 21:44:43"
"UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO (335690)";"Médico Hospitalar";"Grande";"56";"54";"   2,00";"   2,22";"   2,78";"   2,53";"   2,45";"   2,10";"   2,00";"   2,05";"   1,93";"   1,91";"   1,61";"   1,64";"201906";"13/01/2020 21:44:43"
"CARE PLUS MEDICINA ASSISTENCIAL LTDA. (379956)";"Médico Hospitalar";"Grande";"57";"58";"   1,92";"   1,99";"   1,74";"   1,88";"   1,54";"   2,28";"   1,92";"   2,40";"   1,67";"   1,67";"   1,32";"   1,62";"201906";"13/01/2020 21:44:43"
"FUNDAÇÃO SÃO FRANCISCO XAVIER (339954)";"Médico Hospitalar";"Grande";"58";"61";"   1,89";"   1,64";"   1,96";"   2,01";"   2,06";"   2,02";"   1,89";"   1,72";"   1,63";"   1,83";"   1,51";"   1,56";"201906";"13/01/2020 21:44:43"
"PORTO SEGURO - SEGURO SAÚDE S/A (000582)";"Médico Hospitalar";"Grande";"59";"63";"   1,74";"   1,51";"   1,78";"   1,88";"   1,72";"   1,71";"   1,74";"   1,62";"   1,45";"   1,32";"   1,38";"   1,25";"201906";"13/01/2020 21:44:43"
"UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO (351202)";"Médico Hospitalar";"Grande";"60";"51";"   1,74";"   2,63";"   3,01";"   2,43";"   2,37";"   1,65";"   1,74";"   1,29";"   1,76";"   1,54";"   1,94";"   1,25";"201906";"13/01/2020 21:44:43"
"SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA LTDA. (342033)";"Médico Hospitalar";"Grande";"61";"55";"   1,73";"   2,12";"   2,29";"   1,80";"   1,34";"   1,20";"   1,73";"   1,86";"   1,62";"   1,59";"   1,59";"   1,63";"201906";"13/01/2020 21:44:43"
"H.B. SAÚDE S/A. (350249)";"Médico Hospitalar";"Grande";"62";"70";"   1,69";"   0,81";"   1,40";"   1,53";"   1,60";"   1,46";"   1,69";"   1,46";"   1,70";"   1,85";"   1,83";"   1,58";"201906";"13/01/2020 21:44:43"
"UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA (306886)";"Médico Hospitalar";"Grande";"63";"59";"   1,62";"   1,78";"   2,03";"   2,28";"   1,68";"   2,25";"   1,62";"   1,78";"   1,22";"   1,63";"   1,47";"   1,30";"201906";"13/01/2020 21:44:43"
"UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO (343269)";"Médico Hospitalar";"Grande";"64";"66";"   1,56";"   1,14";"   1,19";"   1,46";"   1,45";"   1,94";"   1,56";"   1,61";"   1,40";"   1,82";"   1,50";"   1,33";"201906";"13/01/2020 21:44:43"
"UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO (321273)";"Médico Hospitalar";"Grande";"65";"60";"   1,46";"   1,65";"   2,22";"   2,91";"   2,09";"   2,01";"   1,46";"   1,76";"   1,39";"   1,20";"   1,21";"   0,92";"201906";"13/01/2020 21:44:43"
"UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA. (352501)";"Médico Hospitalar";"Grande";"66";"64";"   1,35";"   1,30";"   1,42";"   1,70";"   1,70";"   1,66";"   1,35";"   1,07";"   0,98";"   1,06";"   1,15";"   1,17";"201906";"13/01/2020 21:44:43"
"UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD. (355691)";"Médico Hospitalar";"Grande";"67";"62";"   1,10";"   1,58";"   1,27";"   1,34";"   1,02";"   1,15";"   1,10";"   1,23";"   1,04";"   0,90";"   0,71";"   0,84";"201906";"13/01/2020 21:44:43"
"UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA. (325571)";"Médico Hospitalar";"Grande";"68";"72";"   1,09";"   0,64";"   0,98";"   0,69";"   0,84";"   0,79";"   1,09";"   1,00";"   1,00";"   0,80";"   0,90";"   0,75";"201906";"13/01/2020 21:44:43"
"UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO (334561)";"Médico Hospitalar";"Grande";"69";"65";"   1,03";"   1,17";"   1,36";"   1,19";"   0,74";"   0,74";"   1,03";"   1,69";"   1,61";"   1,72";"   1,36";"   1,56";"201906";"13/01/2020 21:44:43"
"UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA (319121)";"Médico Hospitalar";"Grande";"70";"68";"   1,01";"   0,85";"   0,79";"   1,25";"   1,42";"   1,36";"   1,01";"   0,73";"   0,89";"   1,11";"   1,05";"   0,89";"201906";"13/01/2020 21:44:43"
"UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA. (306398)";"Médico Hospitalar";"Grande";"71";"69";"   0,71";"   0,84";"   0,91";"   0,84";"   0,51";"   0,64";"   0,71";"   0,90";"   0,71";"   0,51";"   0,38";"   0,45";"201906";"13/01/2020 21:44:43"
"VALE S/A (345695)";"Médico Hospitalar";"Grande";"72";"71";"   0,58";"   0,71";"   0,70";"   0,70";"   0,85";"   0,69";"   0,58";"   0,58";"   0,90";"   0,90";"   0,64";"   0,43";"201906";"13/01/2020 21:44:43"
"CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL (413534)";"Médico Hospitalar";"Grande";"73";"67";"   0,52";"   1,08";"   0,94";"   0,61";"   0,24";"   0,38";"   0,52";"   0,61";"   0,52";"   0,47";"   0,52";"   0,47";"201906";"13/01/2020 21:44:43"
"UNIMED SAÚDE E ODONTO S.A (416801)";"Médico Hospitalar";"Grande";"74";"73";"   0,43";"   0,46";"   0,54";"   0,68";"   0,48";"   0,45";"   0,43";"   0,52";"   0,53";"   0,56";"   0,31";"   0,35";"201906";"13/01/2020 21:44:43"
"ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI (382540)";"Médico Hospitalar";"Grande";"75";"74";"   0,24";"   0,12";"   0,16";"   0,24";"   0,28";"   0,28";"   0,24";"   0,40";"   0,36";"   0,28";"   0,12";"   0,12";"201906";"13/01/2020 21:44:43"
"UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (324213)";"Médico Hospitalar";"Médio";"1";"2";"  59,69";" 124,79";" 114,10";"  89,23";"  76,60";"  52,77";"  59,69";"  56,93";"  49,77";"  40,61";"  45,42";"  49,29";"201906";"13/01/2020 21:44:43"
"FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL (317233)";"Médico Hospitalar";"Médio";"2";"87";"  40,31";"   2,76";"   3,10";"   2,74";"   4,78";"  17,02";"  40,31";"  39,06";"  26,72";"   4,30";"   2,95";"   2,27";"201906";"13/01/2020 21:44:43"
"SAÚDE SIM LTDA (320111)";"Médico Hospitalar";"Médio";"3";"11";"  23,88";"  13,95";"  15,77";"  15,85";"  16,27";"  17,19";"  23,88";"  22,94";"  19,72";"  12,27";"   9,11";"   7,20";"201906";"13/01/2020 21:44:43"
"UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA (311961)";"Médico Hospitalar";"Médio";"4";"4";"  21,99";"  23,58";"  25,75";"  25,82";"  23,98";"  23,89";"  21,99";"  21,68";"  17,51";"  15,45";"  11,39";"  11,38";"201906";"13/01/2020 21:44:43"
"UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO (359289)";"Médico Hospitalar";"Médio";"5";"3";"  19,16";"  30,77";"  33,25";"  26,69";"  27,70";"  23,91";"  19,16";"  14,48";"  16,31";"  15,11";"  11,83";"  10,36";"201906";"13/01/2020 21:44:43"
"UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO (337668)";"Médico Hospitalar";"Médio";"6";"7";"  15,95";"  16,97";"  17,05";"  16,25";"  15,15";"  16,31";"  15,95";"  14,19";"  11,66";"  12,46";"  12,98";"  12,21";"201906";"13/01/2020 21:44:43"
"GARANTIA DE SAÚDE LTDA (343064)";"Médico Hospitalar";"Médio";"7";"12";"  13,29";"  11,30";"  13,30";"  13,28";"  11,59";"  12,59";"  13,29";"  15,97";"  16,35";"  16,96";"  13,05";"   9,96";"201906";"13/01/2020 21:44:43"
"UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA. (335479)";"Médico Hospitalar";"Médio";"8";"15";"  11,65";"   9,83";"  10,94";"  12,58";"  12,49";"  12,91";"  11,65";"  11,46";"  11,75";"  13,07";"  12,70";"  10,77";"201906";"13/01/2020 21:44:43"
"CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP (324477)";"Médico Hospitalar";"Médio";"9";"16";"  10,90";"   9,24";"  11,98";"  10,81";"   9,23";"   8,95";"  10,90";"  12,88";"  11,80";"   9,75";"   8,63";"   7,31";"201906";"13/01/2020 21:44:43"
"UNIHOSP SAÚDE LTDA (385255)";"Médico Hospitalar";"Médio";"10";"6";"  10,57";"  18,63";"  14,88";"  14,04";"  11,92";"  10,79";"  10,57";"   9,59";"   8,53";"  10,74";"   9,03";"  10,77";"201906";"13/01/2020 21:44:43"
"SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA. (400190)";"Médico Hospitalar";"Médio";"11";"37";"  10,27";"   6,04";"   5,56";"   4,66";"   6,29";"   9,13";"  10,27";"   8,53";"   5,63";"   5,16";"   5,10";"   7,73";"201906";"13/01/2020 21:44:43"
"SAUDE - SISTEMA ASSISTENCIAL UNIFICADO DE EMPRESAS - SOCIEDADE SIMPLES (410047)";"Médico Hospitalar";"Médio";"12";"25";"  10,24";"   7,19";"   7,07";"   9,24";"   9,50";"  11,39";"  10,24";"  12,31";"  11,96";"  10,87";"   8,62";"   7,75";"201906";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA CEDAE (321869)";"Médico Hospitalar";"Médio";"13";"40";"  10,22";"   5,95";"   5,12";"   4,67";"   4,62";"   8,00";"  10,22";"  13,42";"  15,96";"  15,87";"  11,44";"   6,59";"201906";"13/01/2020 21:44:43"
"SANTA RITA SISTEMA DE SAUDE LTDA (413194)";"Médico Hospitalar";"Médio";"14";"44";"   9,43";"   5,42";"   6,26";"   8,24";"   8,81";"   9,98";"   9,43";"   9,78";"  11,00";"  12,88";"  12,13";"  11,39";"201906";"13/01/2020 21:44:43"
"UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA (350371)";"Médico Hospitalar";"Médio";"15";"32";"   8,61";"   6,66";"   7,59";"   7,86";"   8,74";"  10,23";"   8,61";"   6,10";"   6,67";"   7,54";"   8,12";"   5,08";"201906";"13/01/2020 21:44:43"
"UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO (340952)";"Médico Hospitalar";"Médio";"16";"67";"   8,59";"   4,00";"   5,41";"   6,08";"   7,32";"   8,73";"   8,59";"   9,58";"   9,52";"   9,32";"   8,86";"   8,67";"201906";"13/01/2020 21:44:43"
"PLAMED PLANO DE ASSISTENCIA MEDICA LTDA (343463)";"Médico Hospitalar";"Médio";"17";"20";"   8,58";"   8,34";"   9,24";"   7,94";"   6,04";"   8,92";"   8,58";"   8,57";"   6,41";"   5,18";"   6,56";"   5,42";"201906";"13/01/2020 21:44:43"
"FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA (346926)";"Médico Hospitalar";"Médio";"18";"18";"   8,44";"   8,77";"  10,31";"  12,13";"  12,33";"  10,98";"   8,44";"   7,83";"   7,38";"   7,34";"   6,13";"   5,19";"201906";"13/01/2020 21:44:43"
"ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS (419249)";"Médico Hospitalar";"Médio";"19";"53";"   8,14";"   4,74";"   5,50";"   4,91";"   5,59";"   6,16";"   8,14";"  11,69";"  11,94";"  10,64";"   7,53";"   6,50";"201906";"13/01/2020 21:44:43"
"UNIHOSP SERVIÇOS DE SAÚDE EIRELI (412538)";"Médico Hospitalar";"Médio";"20";"46";"   7,83";"   5,38";"   6,39";"   7,69";"   7,25";"   8,29";"   7,83";"   8,87";"   8,14";"   6,90";"   4,89";"   3,11";"201906";"13/01/2020 21:44:43"
"AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ (401081)";"Médico Hospitalar";"Médio";"21";"45";"   7,77";"   5,40";"   6,71";"   7,27";"   8,03";"   8,26";"   7,77";"   8,21";"   6,99";"   5,93";"   4,81";"   6,13";"201906";"13/01/2020 21:44:43"
"AME PLANOS DE SAÚDE LTDA (401196)";"Médico Hospitalar";"Médio";"22";"19";"   7,73";"   8,55";"  11,86";"  11,12";"   8,94";"   7,15";"   7,73";"   7,83";"   7,46";"   6,03";"   6,12";"   5,16";"201906";"13/01/2020 21:44:43"
"PLENA SAÚDE LTDA (348830)";"Médico Hospitalar";"Médio";"23";"70";"   7,00";"   3,79";"   4,38";"   4,56";"   4,86";"   6,00";"   7,00";"   7,16";"   6,31";"   6,16";"   5,35";"   5,62";"201906";"13/01/2020 21:44:43"
