"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/17";"Nov/17";"Out/17";"Set/17";"Ago/17";"Jul/17";"Jun/17";"Mai/17";"Abr/17";"Mar/17";"Fev/17";"Jan/17";"Competência";"Data de atualização"
"UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA (349011)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA (347477)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,05";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA (336238)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA (362824)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"INTEGRAL SERVIÇOS ODONTOLÓGICOS LTDA. (359394)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PREV-SYSTEM EIRELI EPP (401609)";"Odontológica";"Pequeno";"15";"7";"0,00";"   2,08";"   1,75";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"SITTO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO (416266)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO VALE DO SINOS COOPERATIVA ODONTOLÓGICA LTDA (406295)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"COOPERATIVA DE ASSISTÊNCIA ODONTOLÓGICA VALE DO CAÍ LTDA - DENTSUL (353477)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA (415987)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"   0,65";"   1,33";"   1,35";"   0,68";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A. (419524)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA (356301)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA (417114)";"Odontológica";"Pequeno";"15";"9";"0,00";"   0,74";"   0,77";"   0,79";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA (406121)";"Odontológica";"Pequeno";"15";"6";"0,00";"   2,16";"   1,63";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"METODONT - ASSISTÊNCIA ODONTOLOGICA LTDA (300365)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"JTC ODONTOLOGIA LTDA. (418722)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ODONTRAT ASSISTENCIA ODONTOLOGICA LTDA. - EIRELI (415961)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"OPERADORA DE PLANOS ODONTOLÓGICOS ODONTOCLÍNICA LTDA (420743)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"201705";"05/02/2018 11:09:22"
"UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA (381144)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIFICAÇÃO DOS DENTISTAS DE ITUVERAVA LTDA (404942)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PREVINA ODONTOLOGIA LTDA (403636)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"J.E. ODONTOQUALITY S/S LTDA (418536)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE MARÍLIA COOPERATIVA ODONTOLÓGICA (354821)";"Odontológica";"Pequeno";"15";"";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA (335525)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA (354686)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PRUDENT PLANOS ODONTOLOGICOS S/S LTDA (416151)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ODONTOCLINICA RCC LTDA. S/S (418111)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA. (341894)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ODONTOPONTA CLINICA ODONTOLÓGICA LTDA (416673)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"RODRIGUES LEIRA ODONTOLOGIA LTDA. (415243)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA (373109)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM (349291)";"Odontológica";"Pequeno";"15";"5";"0,00";"   3,08";"   3,12";"0,00";"   1,63";"   1,67";"   1,71";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA (382655)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA. (411728)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415871)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS (344583)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PRÓ ODONTO ASSISTENCIA ODONTOLOGICA LTDA (400106)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO JUIZ DE FORA COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA. (327441)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (400882)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"DENTSY ODONTOLOGIA S/S LTDA. (414425)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA INTEGRADA LTDA (313891)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,54";"   1,53";"   1,52";"201705";"05/02/2018 11:09:22"
"PREV-DONT ODONTOLOGICA LTDA. (410420)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO SUL CAPIXABA COOPERATIVA ODONTOLOGICA (370711)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"INSTITUTO DE SAÚDE ODONTOLÓGICA - ISODONT LTDA (415260)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA (405931)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ARM ODONTOLOGIA LTDA. (352152)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,18";"   1,17";"   1,18";"0,00";"201705";"05/02/2018 11:09:22"
"MACIEL & MACIEL ASSISTÊNCIA ODONTOLÓGICA LTDA (416835)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL (416177)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"CDA - ASSISTÊNCIA ODONTOLÓGICA LTDA - EPP (415952)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"   2,03";"   2,06";"   2,07";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA (315818)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"VIP ASSISTENCIA ODONTOLOGICA LTDA. (405582)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PLANODENTE LTDA. (416517)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA (301647)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABALHO ODONTOLOGICO (317772)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE SÃO LUIS - COOP. DOS C. D. DO ESTADO DO MARANHÃ (369616)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO (306193)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"COOPERCISO - CENTRO INTEGRADO DE SERVIÇO ODONTOLÓGICO S/S LTDA. (353892)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA (419729)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA (350630)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA. (415821)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA (303259)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"DENTAL CARE CLINICA ODONTOLOGICA LTDA (386219)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ORAL SAÚDE DE IBITINGA SERVIÇOS ODONTOLÓGICOS S/S LTDA (366510)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (310107)";"Odontológica";"Pequeno";"15";"3";"0,00";"   5,71";"   5,74";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL. (342335)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA (412996)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"NUCLEO ASSISTENCIA ODONTOLOGICA LTDA (359866)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"   5,79";"   5,68";"   5,58";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"COOPERATIVA NOVODENTE LTDA (417840)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO (314871)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PLANET LIFE CONVENIOS ODONTOLÓGICOS S/S LTDA (418064)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA. (413933)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"CENTRO ODONTOLOGICO INTEGRADO EIRELI (314757)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"PLANO ODONTOLÓGICO DENTALVIDAS LTDA. (415936)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"REDE ODONTO SAUDE LTDA (419770)";"Odontológica";"Pequeno";"15";"";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA (417149)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"INTERDENTAL ODONTOLOGIA INTEGRADA LTDA. (312525)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA (343919)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP (403865)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,75";"   1,75";"   1,76";"0,00";"201705";"05/02/2018 11:09:22"
"SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR (418790)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA (336017)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÓGICA DE BOTUCATU (400572)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA (340120)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ODONTONOG SERVIÇOS ODONTOLÓGICOS LTDA (416169)";"Odontológica";"Pequeno";"15";"";"0,00";"";"";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO (414891)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA (369462)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"CLINICA ODONTOLOGICA ODONTOPLAN LTDA (410071)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIDENTAL- COOPERATIVA UNIÃO DOS DENTISTAS DO ESTADO DO CEARÁ (401072)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO (308277)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   6,77";"   3,93";"   2,75";"201705";"05/02/2018 11:09:22"
"SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA (416410)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,99";"   5,87";"   5,76";"0,00";"201705";"05/02/2018 11:09:22"
"CLÍNICA ODONTOLÓGICA SASSO LTDA (416797)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ODONTOLÓGICA SERVIÇOS DE SAÚDE ORAL LTDA (416614)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"   0,95";"   1,08";"   1,18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA (311669)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"S SHIMODA ASSISTENCIA ODONTOLOGICA S/S LTDA (416380)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"ASSISTÊNCIA ODONTOLÓGICA ESPECIALIZADA LTDA (365297)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
"UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA (400556)";"Odontológica";"Pequeno";"15";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201705";"05/02/2018 11:09:22"
