"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/16";"Nov/16";"Out/16";"Set/16";"Ago/16";"Jul/16";"Jun/16";"Mai/16";"Abr/16";"Mar/16";"Fev/16";"Jan/16";"Competência";"Data de atualização"
"INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA (312282)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES (343331)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"   0,99";"   0,98";"   0,98";"0,00";"   0,98";"   0,98";"   0,98";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (334511)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO (324523)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"CENTRO CLINICO NH LTDA. (304212)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED DE ITATIBA COOPERATIVA DE TRABALHO MÉDICO (415014)";"Médico Hospitalar";"Pequeno";"183";"160";"0,00";"   0,59";"   0,59";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,54";"   0,54";"201607";"22/01/2017 02:12:03"
"SANTA CASA DE MISERICORDIA DE PONTA GROSSA (419338)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"FREE LIFE OPERADORA DE PLANOS DE SAÚDE LTDA (351091)";"Médico Hospitalar";"Pequeno";"94";"50";"   2,30";"   5,15";"   4,21";"   3,78";"   2,81";"   2,30";"   1,17";"   1,18";"   1,20";"   1,25";"   0,65";"   3,38";"201607";"22/01/2017 02:12:03"
"UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO (314242)";"Médico Hospitalar";"Pequeno";"95";"171";"   2,23";"0,00";"0,00";"   2,21";"   2,22";"   2,23";"0,00";"   3,39";"   3,42";"   3,45";"0,00";"   1,14";"201607";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS (410365)";"Médico Hospitalar";"Pequeno";"96";"56";"   2,22";"   4,50";"   3,36";"   4,48";"   3,34";"   2,22";"   2,21";"   3,29";"   4,35";"   2,16";"   1,07";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO (323004)";"Médico Hospitalar";"Pequeno";"97";"171";"   2,20";"0,00";"   2,23";"   2,21";"   2,20";"   2,20";"   2,19";"   4,38";"   4,38";"   4,39";"   2,20";"   2,20";"201607";"22/01/2017 02:12:03"
"GAMEC - GRUPO DE ASSISTÊNCIA MEDICA EMPRESARIAL DO CEARÁ LTDA. (347591)";"Médico Hospitalar";"Pequeno";"98";"42";"   2,18";"   5,61";"   5,01";"   4,96";"   1,64";"   2,18";"   1,62";"   2,15";"   2,66";"   2,65";"   2,64";"   2,63";"201607";"22/01/2017 02:12:03"
"INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM (419427)";"Médico Hospitalar";"Pequeno";"108";"108";"   2,01";"   1,55";"   1,65";"   3,52";"   1,88";"   2,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"POLICON ASSISTENCIA MÉDICA LTDA - EPP (412228)";"Médico Hospitalar";"Pequeno";"109";"171";"   1,99";"0,00";"0,00";"   2,00";"   2,00";"   1,99";"   1,99";"   1,99";"   1,99";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO (304123)";"Médico Hospitalar";"Pequeno";"110";"155";"   1,96";"   0,65";"0,00";"   0,65";"   0,65";"   1,96";"   1,31";"   1,31";"0,00";"   0,65";"   0,65";"   0,65";"201607";"22/01/2017 02:12:03"
"FUNDAÇÃO DE PREVIDÊNCIA DOS EMPREGADOS DA CEB (309362)";"Médico Hospitalar";"Pequeno";"111";"99";"   1,94";"   1,94";"0,00";"0,00";"   1,93";"   1,94";"   1,97";"   2,00";"   2,02";"   2,02";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343)";"Médico Hospitalar";"Pequeno";"112";"98";"   1,91";"   1,97";"   1,31";"   1,97";"   0,65";"   1,91";"   1,24";"   1,20";"   0,58";"   0,56";"   1,10";"   0,53";"201607";"22/01/2017 02:12:03"
"MH VIDA - OPERADORA DE PLANOS DE SAÚDE - EIRELI (412015)";"Médico Hospitalar";"Pequeno";"113";"101";"   1,86";"   1,86";"   3,69";"   3,68";"   1,84";"   1,86";"   1,89";"   1,92";"0,00";"0,00";"0,00";"   1,97";"201607";"22/01/2017 02:12:03"
"UNIMED ANGRA DOS REIS COOPERATIVA DE TRABALHO MEDICO (322547)";"Médico Hospitalar";"Pequeno";"114";"100";"   1,83";"   1,90";"   2,84";"   2,80";"   1,85";"   1,83";"   1,81";"   3,58";"   3,54";"   3,48";"   2,57";"   1,68";"201607";"22/01/2017 02:12:03"
"UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (353027)";"Médico Hospitalar";"Pequeno";"115";"171";"   1,71";"0,00";"   0,57";"   1,71";"   1,71";"   1,71";"   0,57";"   1,14";"   0,57";"   0,57";"   0,56";"   0,55";"201607";"22/01/2017 02:12:03"
"UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA (347736)";"Médico Hospitalar";"Pequeno";"116";"69";"   1,68";"   3,28";"   3,26";"   4,91";"   1,65";"   1,68";"0,00";"0,00";"0,00";"   1,83";"   3,72";"   3,78";"201607";"22/01/2017 02:12:03"
"PROASA - PROGRAMA ADVENTISTA DE  SAÚDE (310522)";"Médico Hospitalar";"Pequeno";"117";"165";"   1,67";"   0,55";"   0,56";"   0,56";"   0,56";"   1,67";"   1,68";"   2,24";"   1,12";"   2,26";"   1,14";"   1,71";"201607";"22/01/2017 02:12:03"
"UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO (327352)";"Médico Hospitalar";"Pequeno";"118";"105";"   1,67";"   1,65";"   3,32";"   3,33";"   1,67";"   1,67";"   1,67";"   1,66";"0,00";"0,00";"0,00";"   1,64";"201607";"22/01/2017 02:12:03"
"UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (323055)";"Médico Hospitalar";"Pequeno";"119";"164";"   1,67";"   0,56";"   0,56";"   1,11";"   1,67";"   1,67";"   0,56";"   0,56";"   0,55";"   0,55";"0,00";"   0,55";"201607";"22/01/2017 02:12:03"
"SBC SAÚDE LTDA. (412058)";"Médico Hospitalar";"Pequeno";"120";"171";"   1,66";"0,00";"   1,70";"   1,68";"   1,67";"   1,66";"   1,65";"   1,64";"0,00";"   1,63";"   1,62";"   1,62";"201607";"22/01/2017 02:12:03"
"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO (366064)";"Médico Hospitalar";"Pequeno";"121";"171";"   1,65";"0,00";"0,00";"   1,61";"   1,64";"   1,65";"   0,82";"   1,65";"   1,64";"   0,82";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE LEME (335762)";"Médico Hospitalar";"Pequeno";"122";"1";"   1,64";"0,00";"0,00";"0,00";"   0,84";"   1,64";"   2,41";"   2,40";"   3,17";"   2,35";"   3,10";"   2,30";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA (335754)";"Médico Hospitalar";"Pequeno";"123";"107";"   1,63";"   1,63";"   1,63";"   1,63";"   1,63";"   1,63";"   1,63";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA (342131)";"Médico Hospitalar";"Pequeno";"124";"171";"   1,62";"0,00";"0,00";"0,00";"   1,62";"   1,62";"   3,25";"   1,62";"   1,62";"   1,62";"   1,62";"   1,62";"201607";"22/01/2017 02:12:03"
"PLANO DE SAUDE ASES LTDA. (411582)";"Médico Hospitalar";"Pequeno";"125";"133";"   1,59";"   1,06";"0,00";"   0,53";"   1,59";"   1,59";"   1,59";"   1,06";"   1,59";"   1,59";"   2,12";"   1,58";"201607";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF (358754)";"Médico Hospitalar";"Pequeno";"126";"144";"   1,59";"   0,79";"   0,79";"0,00";"   1,59";"   1,59";"   1,58";"0,00";"   0,79";"   0,79";"   0,79";"0,00";"201607";"22/01/2017 02:12:03"
"PLANO SAÚDE SÃO FRANCISCO LTDA. (358053)";"Médico Hospitalar";"Pequeno";"127";"115";"   1,54";"   1,39";"   2,81";"   2,86";"   1,48";"   1,54";"   3,23";"   3,32";"   1,69";"0,00";"0,00";"   1,74";"201607";"22/01/2017 02:12:03"
"UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA (386901)";"Médico Hospitalar";"Pequeno";"128";"111";"   1,53";"   1,51";"   1,52";"   1,52";"   1,52";"   1,53";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A (305626)";"Médico Hospitalar";"Pequeno";"129";"145";"   1,51";"   0,78";"   0,76";"0,00";"   1,50";"   1,51";"   1,51";"   2,27";"   3,79";"   3,78";"   1,51";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO  (350346)";"Médico Hospitalar";"Pequeno";"130";"74";"   1,49";"   2,95";"   3,68";"   1,48";"   0,74";"   1,49";"   1,51";"   2,26";"   2,28";"   2,29";"   2,29";"   0,76";"201607";"22/01/2017 02:12:03"
"UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA (317896)";"Médico Hospitalar";"Pequeno";"131";"148";"   1,48";"   0,76";"0,00";"   1,52";"   1,50";"   1,48";"   1,46";"   2,19";"   3,66";"   2,20";"   5,15";"   4,43";"201607";"22/01/2017 02:12:03"
"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO . (365777)";"Médico Hospitalar";"Pequeno";"132";"152";"   1,36";"   0,67";"   0,68";"0,00";"   1,36";"   1,36";"   1,35";"0,00";"   0,67";"   0,67";"   1,33";"   0,65";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO (418731)";"Médico Hospitalar";"Pequeno";"133";"171";"   1,35";"0,00";"0,00";"   1,33";"   1,34";"   1,35";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA. (323357)";"Médico Hospitalar";"Pequeno";"134";"44";"   1,34";"   5,44";"   6,80";"   5,43";"   4,05";"   1,34";"   2,65";"   3,95";"   6,54";"   6,57";"   3,94";"   3,94";"201607";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE (335789)";"Médico Hospitalar";"Pequeno";"135";"171";"   1,31";"0,00";"0,00";"   1,31";"   1,31";"   1,31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"FILOSANITAS SAUDE LTDA (410888)";"Médico Hospitalar";"Pequeno";"99";"171";"   2,16";"0,00";"0,00";"   2,15";"   2,15";"   2,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL (378216)";"Médico Hospitalar";"Pequeno";"100";"91";"   2,14";"   2,19";"   2,17";"   3,24";"   3,22";"   2,14";"   1,06";"   1,06";"   1,06";"   1,05";"0,00";"   4,17";"201607";"22/01/2017 02:12:03"
"UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO (310131)";"Médico Hospitalar";"Pequeno";"101";"171";"   2,13";"0,00";"0,00";"0,00";"   2,10";"   2,13";"   2,71";"   1,54";"   1,03";"   1,55";"   1,55";"   4,14";"201607";"22/01/2017 02:12:03"
"SAÚDE BRB - CAIXA DE ASSISTÊNCIA  (414310)";"Médico Hospitalar";"Pequeno";"102";"171";"   2,12";"0,00";"   1,06";"   2,12";"   2,12";"   2,12";"   1,06";"   1,06";"0,00";"   2,13";"   2,14";"   2,14";"201607";"22/01/2017 02:12:03"
"TUIUIU ADMINISTRADORES DE PLANO DE SAUDE LTDA (412252)";"Médico Hospitalar";"Pequeno";"103";"137";"   2,10";"   1,01";"0,00";"   2,08";"   2,08";"   2,10";"0,00";"   1,06";"   1,06";"   1,05";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"EMPRESA GERENCIAL DE PROJETOS NAVAIS (410322)";"Médico Hospitalar";"Pequeno";"104";"171";"   2,09";"0,00";"0,00";"0,00";"   2,10";"   2,09";"   2,08";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"CENTRO MÉDICO FÁTIMA LTDA (408883)";"Médico Hospitalar";"Pequeno";"105";"57";"   2,09";"   4,36";"   4,41";"   4,45";"   4,35";"   2,09";"   2,01";"0,00";"0,00";"   1,99";"   1,95";"   1,90";"201607";"22/01/2017 02:12:03"
"UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO (385620)";"Médico Hospitalar";"Pequeno";"106";"132";"   2,02";"   1,06";"   1,05";"   1,04";"   2,06";"   2,02";"   2,97";"   1,95";"   0,97";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"VOLVO DO BRASIL VEÍCULOS LTDA. (414247)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"VALEC - ENGENHARIA, CONSTRUÇÕES E FERROVIAS S/A (419206)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO MUNICÍPIO DE JOINVILLE - EM LIQUIDAÇÃO EXTRAJUDICIAL (414913)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"PRONTOMEDICO PLANO DE ASSISTENCIA MEDICA LTDA (362182)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO SAÚDE RURAL ALEGRETE (418218)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"201607";"22/01/2017 02:12:03"
"FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA (418501)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA. (362832)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   3,04";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE (406937)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,66";"201607";"22/01/2017 02:12:03"
"UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA (343722)";"Médico Hospitalar";"Pequeno";"183";"64";"0,00";"   3,77";"   3,79";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA (360414)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,85";"   0,85";"   0,85";"0,00";"201607";"22/01/2017 02:12:03"
"FUNASA-SAÚDE - CAIXA DE ASSISTENCIA DOS EMPREGADOS DA SAELPA (370592)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,54";"   1,54";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS) (414212)";"Médico Hospitalar";"Pequeno";"183";"63";"0,00";"   3,93";"   1,96";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC (382639)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO (369659)";"Médico Hospitalar";"Médio";"138";"121";"   1,03";"   1,14";"   1,14";"   1,34";"   1,03";"   1,03";"   1,23";"   1,22";"   1,23";"   1,03";"   0,94";"   1,36";"201607";"22/01/2017 02:12:03"
"UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO (354031)";"Médico Hospitalar";"Médio";"139";"141";"   1,02";"   0,92";"   0,92";"   1,03";"   1,03";"   1,02";"   1,02";"   1,65";"   1,76";"   2,32";"   1,90";"   1,71";"201607";"22/01/2017 02:12:03"
"HOSPITAL REGIONAL DE FRANCA S/A (309338)";"Médico Hospitalar";"Médio";"140";"181";"   0,99";"   0,50";"   0,75";"   1,50";"   1,24";"   0,99";"   0,74";"   0,74";"   0,74";"   0,25";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA. (321958)";"Médico Hospitalar";"Médio";"141";"135";"   0,98";"   0,95";"   1,10";"   1,52";"   1,25";"   0,98";"   0,99";"   1,72";"   1,59";"   2,32";"   1,90";"   2,36";"201607";"22/01/2017 02:12:03"
"UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA. (354066)";"Médico Hospitalar";"Médio";"142";"85";"   0,98";"   1,77";"   2,43";"   1,95";"   1,95";"   0,98";"   1,97";"   2,31";"   2,80";"   1,82";"   2,14";"   1,51";"201607";"22/01/2017 02:12:03"
"UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO (357065)";"Médico Hospitalar";"Médio";"143";"96";"   0,98";"   1,62";"   2,60";"   2,27";"   1,30";"   0,98";"   0,98";"   0,99";"   0,66";"   1,00";"   2,00";"   3,67";"201607";"22/01/2017 02:12:03"
"UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO (329886)";"Médico Hospitalar";"Médio";"144";"208";"   0,97";"   0,33";"   0,33";"   0,97";"   1,30";"   0,97";"   0,32";"0,00";"   0,31";"   0,29";"   0,82";"   1,07";"201607";"22/01/2017 02:12:03"
"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA. (367087)";"Médico Hospitalar";"Médio";"145";"185";"   0,97";"   0,48";"   0,64";"   0,80";"   0,80";"   0,97";"   1,12";"   1,73";"   1,56";"   1,25";"   0,83";"   0,71";"201607";"22/01/2017 02:12:03"
"UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA. (330108)";"Médico Hospitalar";"Médio";"146";"171";"   0,96";"   0,63";"   0,31";"   0,32";"   0,64";"   0,96";"   1,29";"   0,65";"   0,99";"   1,00";"   1,67";"   1,35";"201607";"22/01/2017 02:12:03"
"FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL (355151)";"Médico Hospitalar";"Médio";"147";"134";"   0,95";"   0,95";"   0,95";"   0,95";"   0,95";"   0,95";"   0,71";"   0,71";"   0,47";"   1,65";"   1,88";"   2,12";"201607";"22/01/2017 02:12:03"
"LIFE EMPRESARIAL SAÚDE LTDA. (414492)";"Médico Hospitalar";"Médio";"148";"137";"   0,94";"   0,94";"   0,47";"   0,31";"   0,63";"   0,94";"   1,63";"   1,46";"   1,14";"   0,47";"   0,63";"   1,57";"201607";"22/01/2017 02:12:03"
"UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO (359289)";"Médico Hospitalar";"Médio";"149";"92";"   0,94";"   1,71";"   1,33";"   1,13";"   1,13";"   0,94";"   0,94";"   1,12";"   2,05";"   1,86";"   2,23";"   1,67";"201607";"22/01/2017 02:12:03"
"MEDIPLAN ASSISTENCIAL LTDA (368849)";"Médico Hospitalar";"Médio";"150";"175";"   0,92";"   0,57";"   0,92";"   1,03";"   0,92";"   0,92";"   0,69";"   1,27";"   1,63";"   1,77";"   1,30";"   1,18";"201607";"22/01/2017 02:12:03"
"RN METROPOLITAN LTDA (414131)";"Médico Hospitalar";"Médio";"151";"104";"   0,88";"   1,37";"   1,57";"   0,88";"   1,06";"   0,88";"   1,05";"   1,40";"   1,59";"   1,24";"   0,71";"   0,71";"201607";"22/01/2017 02:12:03"
"UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (319708)";"Médico Hospitalar";"Médio";"152";"195";"   0,87";"   0,44";"   0,44";"   0,44";"   0,65";"   0,87";"   0,65";"   0,44";"   0,22";"   0,22";"   0,22";"   0,87";"201607";"22/01/2017 02:12:03"
"UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713)";"Médico Hospitalar";"Médio";"153";"202";"   0,86";"   0,40";"   0,83";"   1,25";"   0,85";"   0,86";"   0,44";"   0,44";"0,00";"   0,44";"   0,45";"   1,38";"201607";"22/01/2017 02:12:03"
"FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS (315044)";"Médico Hospitalar";"Médio";"154";"198";"   0,86";"   0,43";"   0,86";"   0,43";"   0,43";"   0,86";"   0,86";"   0,86";"0,00";"0,00";"0,00";"   1,29";"201607";"22/01/2017 02:12:03"
"UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS (316148)";"Médico Hospitalar";"Médio";"155";"116";"   0,85";"   1,21";"   1,18";"   0,87";"   1,14";"   0,85";"   0,85";"   0,85";"   0,85";"   0,85";"   0,28";"   0,28";"201607";"22/01/2017 02:12:03"
"AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA (413330)";"Médico Hospitalar";"Médio";"156";"199";"   0,83";"   0,42";"   1,29";"   1,71";"   1,70";"   0,83";"   0,41";"   0,40";"   0,40";"   0,79";"   0,81";"   0,80";"201607";"22/01/2017 02:12:03"
"CEMIG SAÚDE (417505)";"Médico Hospitalar";"Médio";"157";"119";"   0,83";"   1,17";"   1,17";"   0,83";"   1,00";"   0,83";"   0,82";"   0,49";"   0,49";"   0,49";"   0,33";"   0,16";"201607";"22/01/2017 02:12:03"
"UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO (370070)";"Médico Hospitalar";"Médio";"158";"112";"   0,80";"   1,24";"   1,59";"   1,59";"   1,14";"   0,80";"   1,03";"   0,92";"   0,69";"   0,69";"   0,69";"   0,81";"201607";"22/01/2017 02:12:03"
"UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA. (331651)";"Médico Hospitalar";"Médio";"159";"227";"   0,78";"0,00";"0,00";"0,00";"   0,78";"   0,78";"   0,78";"0,00";"0,00";"   0,39";"   0,39";"   0,38";"201607";"22/01/2017 02:12:03"
"COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE (337188)";"Médico Hospitalar";"Médio";"160";"157";"   0,76";"   0,78";"   0,93";"   0,93";"   0,92";"   0,76";"   0,45";"   0,89";"   0,74";"   0,88";"   0,29";"   0,29";"201607";"22/01/2017 02:12:03"
"HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA (416398)";"Médico Hospitalar";"Médio";"161";"227";"   0,76";"0,00";"   0,36";"   0,74";"   0,75";"   0,76";"   0,38";"   0,38";"   0,39";"   0,40";"   0,41";"0,00";"201607";"22/01/2017 02:12:03"
"SAMEL PLANO DE SAÚDE LTDA (367095)";"Médico Hospitalar";"Médio";"162";"227";"   0,74";"0,00";"0,00";"0,00";"0,00";"   0,74";"   0,76";"   0,75";"0,00";"0,00";"0,00";"   0,66";"201607";"22/01/2017 02:12:03"
"MEDPLAN ASSISTÊNCIA MEDICA LTDA. (337510)";"Médico Hospitalar";"Médio";"163";"133";"   0,73";"   0,96";"   0,84";"   0,60";"   0,48";"   0,73";"   0,61";"   0,87";"   0,51";"   0,77";"   0,78";"   0,91";"201607";"22/01/2017 02:12:03"
"PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA (417491)";"Médico Hospitalar";"Médio";"164";"47";"   0,71";"   3,36";"   2,84";"   2,02";"   1,32";"   0,71";"   1,42";"   2,11";"   2,44";"   2,27";"   2,26";"   2,62";"201607";"22/01/2017 02:12:03"
"UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO (311294)";"Médico Hospitalar";"Médio";"165";"205";"   0,68";"   0,34";"   0,34";"   0,67";"   1,02";"   0,68";"   0,34";"0,00";"   0,35";"   0,35";"   0,35";"0,00";"201607";"22/01/2017 02:12:03"
"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765)";"Médico Hospitalar";"Pequeno";"183";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201607";"22/01/2017 02:12:03"
